act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,incident,incident_5_minutes
2019-11-19 06:09:38.857,KOB,02,QA21,2019-11-19 06:09:56.188,17.331,7.0,False,False,False
2019-11-19 06:09:38.857,TIK,7109A,GA25,2019-11-19 06:10:53.562,74.705,4.0,False,False,False
2019-11-19 06:09:41.047,CHH,23A,QA02,,,17.0,False,False,False
2019-11-19 06:09:43.637,TIK,7109B,GA25,2019-11-19 06:10:57.547,73.91,6.0,False,False,False
2019-11-19 06:09:46.028,KOB,04,QA21,2019-11-19 06:10:04.754,18.726,8.0,False,False,False
2019-11-19 06:09:46.227,KWT,6015,GA09,2019-11-19 06:10:10.531,24.304,10.0,False,False,False
2019-11-19 06:09:49.813,TIK,7109C,GA25,2019-11-19 06:11:03.523,73.71,58.0,True,False,False
2019-11-19 06:09:54.793,KOB,06,QA21,2019-11-19 06:10:19.098,24.305,8.0,False,False,False
2019-11-19 06:09:57.184,LAT,6101,GA09,2019-11-19 06:10:12.524,15.34,4.0,False,False,False
2019-11-19 06:09:58.578,CHH,16,QA02,2019-11-19 06:10:10.749,12.171,1.0,False,False,False
2019-11-19 06:09:59.176,NTK,17,GA11,2019-11-19 06:11:30.617,91.441,69.0,False,False,False
2019-11-19 06:10:00.572,CHH,18,QA02,2019-11-19 06:10:13.719,13.147,3.0,False,False,False
2019-11-19 06:10:02.077,LAT,6103,GA09,2019-11-19 06:10:30.453,28.376,9.0,False,False,False
2019-11-19 06:10:02.961,KOB,08,QA21,2019-11-19 06:11:09.101,66.14,11.0,False,False,False
2019-11-19 06:10:04.157,CHH,20,QA02,2019-11-19 06:10:17.703,13.546,4.0,False,False,False
2019-11-19 06:10:08.340,DIH,02,QA02,2019-11-19 06:10:24.277,15.937,6.0,False,False,False
2019-11-19 06:10:08.938,KOT,12,QA33,2019-11-19 06:10:30.254,21.316,11.0,False,False,False
2019-11-19 06:10:11.528,LAT,6105,GA09,2019-11-19 06:11:27.628,76.1,60.0,True,False,False
2019-11-19 06:10:12.723,WTS,12,QA34,2019-11-19 06:10:33.641,20.918000000000006,9.0,False,False,False
2019-11-19 06:10:14.117,KOB,10,QA21,2019-11-19 06:11:19.660,65.543,53.0,True,False,False
2019-11-19 06:10:14.716,DIH,04,QA02,2019-11-19 06:10:30.254,15.538,5.0,False,False,False
2019-11-19 06:10:17.305,MOK,32B,QA32,2019-11-19 06:10:37.625,20.32,6.0,False,False,False
2019-11-19 06:10:20.492,DIH,06,QA02,2019-11-19 06:10:49.179,28.687,9.0,False,False,False
2019-11-19 06:10:20.891,KOT,14,QA33,2019-11-19 06:10:37.226,16.335,7.0,False,False,False
2019-11-19 06:10:22.484,WTS,14,QA34,2019-11-19 06:10:40.613,18.129,7.0,False,False,False
2019-11-19 06:10:24.277,MOK,34A,QA32,2019-11-19 06:10:42.207,17.93,6.0,False,False,False
2019-11-19 06:10:28.461,KOT,16,QA33,2019-11-19 06:10:43.801,15.34,6.0,False,False,False
2019-11-19 06:10:29.855,DIH,08,QA02,2019-11-19 06:11:35.198,65.343,10.0,False,False,False
2019-11-19 06:10:30.055,LOF,02,QA34,2019-11-19 06:10:47.587,17.532,6.0,False,False,False
2019-11-19 06:10:31.051,MOK,34B,QA32,2019-11-19 06:10:46.590,15.539,5.0,False,False,False
2019-11-19 06:10:35.035,SKM,02,QA33,2019-11-19 06:10:50.574,15.539,5.0,False,False,False
2019-11-19 06:10:36.430,MOK,36,QA32,2019-11-19 06:11:04.718,28.288,10.0,False,False,False
2019-11-19 06:10:36.430,LOF,04,QA34,2019-11-19 06:10:54.596,18.166,7.0,False,False,False
2019-11-19 06:10:40.613,SKM,04,QA33,2019-11-19 06:10:57.149,16.535999999999998,6.0,False,False,False
2019-11-19 06:10:40.812,DIH,10,QA02,2019-11-19 06:11:43.765,62.953,50.0,True,False,False
2019-11-19 06:10:43.203,YAT,7004,QA04,2019-11-19 06:11:01.531,18.328,8.0,False,False,False
2019-11-19 06:10:43.802,LOF,06,QA34,2019-11-19 06:11:10.296,26.494,8.0,False,False,False
2019-11-19 06:10:46.789,MOK,38,QA32,2019-11-19 06:12:07.671,80.882,9.0,False,False,False
2019-11-19 06:10:47.386,SKM,06,QA33,2019-11-19 06:11:04.121,16.735,6.0,False,False,False
2019-11-19 06:10:47.984,TIK,7111,GA25,2019-11-19 06:11:09.500,21.516,7.0,False,False,False
2019-11-19 06:10:52.168,LOF,08,QA34,2019-11-19 06:12:02.088,69.92,10.0,False,False,False
2019-11-19 06:10:52.168,YAT,7002,QA04,2019-11-19 06:11:09.500,17.332,6.0,False,False,False
2019-11-19 06:10:53.761,SKM,08,QA33,2019-11-19 06:11:17.667,23.906,6.0,False,False,False
2019-11-19 06:10:55.954,TIK,7113,GA25,2019-11-19 06:11:21.652,25.698,13.0,False,False,False
2019-11-19 06:10:56.550,MOK,40,QA32,2019-11-19 06:12:14.933,78.383,61.0,True,False,False
2019-11-19 06:10:58.742,LAT,6112,QA04,2019-11-19 06:11:41.573,42.831,23.0,False,False,False
2019-11-19 06:11:00.152,CHH,30,QA03,2019-11-19 06:11:29.621,29.469,9.0,False,False,False
2019-11-19 06:11:00.734,SKM,10,QA33,2019-11-19 06:12:11.655,70.921,9.0,False,False,False
2019-11-19 06:11:02.328,LOF,10,QA34,2019-11-19 06:12:11.257,68.929,57.0,True,False,False
2019-11-19 06:11:07.507,KOB,12,QA21,2019-11-19 06:11:30.617,23.11,11.0,False,False,False
2019-11-19 06:11:08.304,NTK,01,GA11,2019-11-19 06:11:43.167,34.863,18.0,False,False,False
2019-11-19 06:11:09.101,TIK,7115,GA25,2019-11-19 06:11:25.636,16.535,2.0,False,False,False
2019-11-19 06:11:10.097,CHH,32,QA03,2019-11-19 06:11:48.745,38.648,20.0,False,False,False
2019-11-19 06:11:10.496,SKM,12,QA33,2019-11-19 06:12:20.819,70.32300000000001,58.0,True,False,False
2019-11-19 06:11:12.089,TIK,7149,GA25,2019-11-19 06:11:29.620,17.531,,False,False,False
2019-11-19 06:11:12.289,LAT,6107,GA09,2019-11-19 06:11:35.398,23.109,12.0,False,False,False
2019-11-19 06:11:13.484,TIK,7120,QA25,2019-11-19 06:11:36.394,22.91,3.0,False,False,False
2019-11-19 06:11:15.874,NTK,13,GA26,2019-11-19 06:11:39.780,23.906,11.0,False,False,False
2019-11-19 06:11:16.871,TIK,7122,QA25,2019-11-19 06:14:49.434,212.563,195.0,False,False,False
2019-11-19 06:11:19.261,KOB,14,QA21,2019-11-19 06:11:41.175,21.914,9.0,False,False,False
2019-11-19 06:11:22.050,LAT,6110,QA04,2019-11-19 06:12:05.479,43.429,23.0,False,False,False
2019-11-19 06:11:25.038,LAT,6109,GA09,2019-11-19 06:11:57.511,32.473,23.0,False,False,False
2019-11-19 06:11:26.433,NTK,03,GA11,2019-11-19 06:11:45.558,19.125,5.0,False,False,False
2019-11-19 06:11:27.031,NTK,15,GA26,2019-11-19 06:11:51.733,24.702,10.0,False,False,False
2019-11-19 06:11:29.023,KOB,16,QA21,2019-11-19 06:11:52.132,23.109,12.0,False,False,False
2019-11-19 06:11:31.015,CHH,34,QA03,2019-11-19 06:11:55.718,24.703000000000007,8.0,False,False,False
2019-11-19 06:11:31.613,DIH,12,QA02,2019-11-19 06:11:54.722,23.109,10.0,False,False,False
2019-11-19 06:11:31.812,NTK,05,GA11,2019-11-19 06:11:55.120,23.308000000000003,11.0,False,False,False
2019-11-19 06:11:37.987,KWT,6001,GA26,2019-11-19 06:12:05.479,27.492,9.0,False,False,False
2019-11-19 06:11:39.581,CHH,36,QA03,2019-11-19 06:12:02.690,23.109,6.0,False,False,False
2019-11-19 06:11:41.175,CHH,02,QA21,2019-11-19 06:12:04.682,23.507,13.0,False,False,False
2019-11-19 06:11:42.569,WTS,02,QA02,2019-11-19 06:12:04.682,22.113000000000003,8.0,False,False,False
2019-11-19 06:11:43.565,NTK,07,GA11,2019-11-19 06:12:08.268,24.703000000000007,9.0,False,False,False
2019-11-19 06:11:45.956,LAT,6108,QA04,2019-11-19 06:12:18.428,32.472,8.0,False,False,False
2019-11-19 06:11:45.957,CHH,27,QA03,2019-11-19 06:12:15.042,29.085,7.0,False,False,False
2019-11-19 06:11:47.351,KWT,6003,GA26,2019-11-19 06:12:12.651,25.3,6.0,False,False,False
2019-11-19 06:11:48.944,YAT,7001,GA09,2019-11-19 06:12:20.620,31.676,20.0,False,False,False
2019-11-19 06:11:51.554,WTS,04,QA02,2019-11-19 06:12:15.241,23.687,8.0,False,False,False
2019-11-19 06:11:53.327,CHH,25,QA03,2019-11-19 06:16:58.726,305.399,288.0,False,False,False
2019-11-19 06:11:53.328,NTK,09,GA11,2019-11-19 06:15:52.187,238.859,11.0,False,False,False
2019-11-19 06:11:53.726,KWT,6005,GA26,2019-11-19 06:12:23.409,29.683000000000003,6.0,False,False,False
2019-11-19 06:11:54.124,LAT,6106,QA04,2019-11-19 06:13:04.647,70.523,9.0,False,False,False
2019-11-19 06:11:55.120,CHH,04,QA21,2019-11-19 06:12:17.233,22.113000000000003,11.0,False,False,False
2019-11-19 06:11:58.108,MOK,42,QA32,2019-11-19 06:12:20.620,22.512,8.0,False,False,False
2019-11-19 06:11:59.704,LOF,12,QA34,2019-11-19 06:12:19.624,19.92,11.0,False,False,False
2019-11-19 06:11:59.901,WTS,06,QA02,2019-11-19 06:12:31.178,31.277,8.0,False,False,False
2019-11-19 06:12:00.699,KWT,6007,GA26,2019-11-19 06:13:20.185,79.486,61.0,True,False,False
2019-11-19 06:12:03.886,LAT,6104,QA04,2019-11-19 06:13:12.615,68.729,51.0,True,False,False
2019-11-19 06:12:04.483,NTK,11,GA11,2019-11-19 06:16:02.094,237.611,225.0,True,False,False
2019-11-19 06:12:06.675,CHH,06,QA21,2019-11-19 06:12:26.795,20.12,8.0,False,False,False
2019-11-19 06:12:07.073,MOK,44,QA32,2019-11-19 06:12:25.202,18.129,4.0,False,False,False
2019-11-19 06:12:08.866,SKM,14,QA33,2019-11-19 06:12:26.795,17.929000000000006,6.0,False,False,False
2019-11-19 06:12:08.867,WTS,08,QA02,2019-11-19 06:13:21.779,72.91199999999998,14.0,False,False,False
2019-11-19 06:12:09.862,YAT,7003A,GA09,2019-11-19 06:13:10.424,60.562,5.0,False,False,False
2019-11-19 06:12:11.057,LOF,14,QA34,2019-11-19 06:12:27.194,16.137,7.0,False,False,False
2019-11-19 06:12:12.053,MOK,46,QA32,2019-11-19 06:12:34.166,22.113000000000003,9.0,False,False,False
2019-11-19 06:12:14.933,YAT,7003B,GA09,2019-11-19 06:13:14.408,59.475,0.0,False,False,False
2019-11-19 06:12:14.933,YAT,7003C,GA09,2019-11-19 06:13:17.396,62.463,1.0,False,False,False
2019-11-19 06:12:15.042,CHH,08,QA21,2019-11-19 06:12:37.752,22.71,4.0,False,False,False
2019-11-19 06:12:15.241,SKM,16,QA33,2019-11-19 06:12:30.581,15.34,3.0,False,False,False
2019-11-19 06:12:16.835,YAT,7003D,GA09,2019-11-19 06:13:20.584,63.749,48.0,True,False,False
2019-11-19 06:12:18.628,KOT,02,QA34,2019-11-19 06:12:34.764,16.136,7.0,False,False,False
2019-11-19 06:12:19.225,SKM,18,QA33,2019-11-19 06:12:40.143,20.918000000000006,8.0,False,False,False
2019-11-19 06:12:19.225,CHH,10,QA21,2019-11-19 06:13:26.760,67.535,50.0,True,False,False
2019-11-19 06:12:21.417,YMT,32,QA32,2019-11-19 06:12:41.737,20.32,7.0,False,False,False
2019-11-19 06:12:23.608,WTS,10,QA02,2019-11-19 06:13:30.146,66.538,54.0,True,False,False
2019-11-19 06:12:25.999,KOT,04,QA34,2019-11-19 06:12:42.733,16.734,5.0,False,False,False
2019-11-19 06:12:28.190,SKM,20,QA33,2019-11-19 06:12:53.291,25.101,10.0,False,False,False
2019-11-19 06:12:28.588,YMT,34,QA32,2019-11-19 06:12:43.729,15.140999999999998,2.0,False,False,False
2019-11-19 06:12:30.780,YMT,36,QA32,2019-11-19 06:12:51.100,20.32,4.0,False,False,False
2019-11-19 06:12:31.776,KOT,06,QA34,2019-11-19 06:12:57.276,25.5,6.0,False,False,False
2019-11-19 06:12:35.362,YMT,38,QA32,2019-11-19 06:12:58.670,23.308000000000003,3.0,False,False,False
2019-11-19 06:12:38.151,KOT,08,QA34,2019-11-19 06:14:16.165,98.014,11.0,False,False,False
2019-11-19 06:12:38.549,YMT,40,QA32,2019-11-19 06:13:47.080,68.531,51.0,True,False,False
2019-11-19 06:12:39.147,SKM,22A,QA33,2019-11-19 06:12:59.068,19.921,1.0,False,False,False
2019-11-19 06:12:41.139,SKM,22B,QA33,2019-11-19 06:13:50.665,69.52600000000001,4.0,False,False,False
2019-11-19 06:12:45.920,SKM,22C,QA33,2019-11-19 06:13:55.646,69.726,4.0,False,False,False
2019-11-19 06:12:49.506,KOT,10,QA34,2019-11-19 06:14:24.731,95.225,83.0,True,False,False
2019-11-19 06:12:50.502,MOK,32A,QA33,2019-11-19 06:14:00.626,70.124,53.0,True,False,False
2019-11-19 06:12:53.092,HOM,13,GA31,2019-11-19 06:13:16.201,23.109,6.0,False,False,False
2019-11-19 06:12:55.882,LAT,6102,QA04,2019-11-19 06:13:16.600,20.718000000000004,8.0,False,False,False
2019-11-19 06:12:59.268,HOM,15,GA31,2019-11-19 06:13:27.955,28.687,14.0,False,False,False
2019-11-19 06:13:01.857,KWT,6009,GA26,2019-11-19 06:13:25.842,23.985,8.0,False,False,False
2019-11-19 06:13:04.049,KWT,6016,QA04,2019-11-19 06:13:30.355,26.306,12.0,False,False,False
2019-11-19 06:13:04.955,YAT,7005,GA09,2019-11-19 06:13:26.560,21.605,13.0,False,False,False
2019-11-19 06:13:09.826,CHH,12,QA21,2019-11-19 06:13:32.574,22.748,9.0,False,False,False
2019-11-19 06:13:10.424,KWT,6011,GA26,2019-11-19 06:13:31.740,21.316,5.0,False,False,False
2019-11-19 06:13:14.010,HOM,17,GA31,2019-11-19 06:13:47.876,33.866,22.0,False,False,False
2019-11-19 06:13:15.803,KWT,6013,GA26,2019-11-19 06:13:43.494,27.691,11.0,False,False,False
2019-11-19 06:13:16.400,KWT,6014,QA04,2019-11-19 06:13:40.705,24.305,9.0,False,False,False
2019-11-19 06:13:18.193,YAT,7007,GA09,2019-11-19 06:13:50.466,32.273,23.0,False,False,False
2019-11-19 06:13:18.392,WTS,12,QA02,2019-11-19 06:13:39.310,20.918000000000006,10.0,False,False,False
2019-11-19 06:13:18.990,CHH,14,QA21,2019-11-19 06:13:39.114,20.124,6.0,False,False,False
2019-11-19 06:13:25.166,CHH,16,QA21,2019-11-19 06:13:43.693,18.527,4.0,False,False,False
2019-11-19 06:13:26.362,KWT,6012,QA04,2019-11-19 06:13:52.259,25.897,12.0,False,False,False
2019-11-19 06:13:27.556,KWT,6015,GA26,2019-11-19 06:13:57.806,30.25,13.0,False,False,False
2019-11-19 06:13:28.552,WTS,14,QA02,2019-11-19 06:13:45.685,17.133,7.0,False,False,False
2019-11-19 06:13:30.146,CHH,18,QA21,2019-11-19 06:13:48.275,18.129,3.0,False,False,False
2019-11-19 06:13:30.355,YMT,42,QA32,2019-11-19 06:13:52.259,21.904,9.0,False,False,False
2019-11-19 06:13:33.931,CHH,20,QA21,2019-11-19 06:13:54.117,20.186,6.0,False,False,False
2019-11-19 06:13:35.924,LOF,02,QA02,2019-11-19 06:13:54.251,18.327,5.0,False,False,False
2019-11-19 06:13:36.123,HOM,19,GA31,2019-11-19 06:14:10.388,34.265,21.0,False,False,False
2019-11-19 06:13:38.513,KWT,6010,QA04,2019-11-19 06:14:08.993,30.48,9.0,False,False,False
2019-11-19 06:13:39.709,YMT,44,QA32,2019-11-19 06:14:03.216,23.507,13.0,False,False,False
2019-11-19 06:13:40.108,DIH,02,QA21,2019-11-19 06:14:06.204,26.096,9.0,False,False,False
2019-11-19 06:13:40.904,LAT,6101,GA26,2019-11-19 06:14:01.423,20.519,5.0,False,False,False
2019-11-19 06:13:41.701,LOF,04,QA02,2019-11-19 06:14:03.615,21.914,7.0,False,False,False
2019-11-19 06:13:41.900,YAT,7009,GA09,2019-11-19 06:14:04.611,22.711,14.0,False,False,False
2019-11-19 06:13:44.291,MOK,32B,QA33,2019-11-19 06:14:03.615,19.324,7.0,False,False,False
2019-11-19 06:13:46.880,LAT,6103,GA26,2019-11-19 06:14:20.548,33.668,13.0,False,False,False
2019-11-19 06:13:47.677,KWT,6008,QA04,2019-11-19 06:15:26.091,98.414,80.0,True,False,False
2019-11-19 06:13:48.873,LOF,06,QA02,2019-11-19 06:14:20.761,31.888,11.0,False,False,False
2019-11-19 06:13:50.068,DIH,04,QA21,2019-11-19 06:14:16.165,26.097,9.0,False,False,False
2019-11-19 06:13:51.662,MOK,34A,QA33,2019-11-19 06:14:08.794,17.132,6.0,False,False,False
2019-11-19 06:13:52.857,HOM,02,QA32,2019-11-19 06:14:26.126,33.269,20.0,False,False,False
2019-11-19 06:13:56.044,TIK,7101,GA09,2019-11-19 06:14:37.681,41.637,28.0,False,False,False
2019-11-19 06:13:57.806,HOM,21,GA31,2019-11-19 06:14:32.700,34.894,20.0,False,False,False
2019-11-19 06:13:57.806,MOK,34B,QA33,2019-11-19 06:14:13.155,15.349,5.0,False,False,False
2019-11-19 06:13:59.431,DIH,06,QA21,2019-11-19 06:14:36.286,36.855,16.0,False,False,False
2019-11-19 06:14:00.029,LAT,6105,GA26,2019-11-19 06:15:12.543,72.514,61.0,True,False,False
2019-11-19 06:14:00.228,LOF,08,QA02,2019-11-19 06:15:12.161,71.933,12.0,False,False,False
2019-11-19 06:14:02.818,MOK,36,QA33,2019-11-19 06:14:30.708,27.89,10.0,False,False,False
2019-11-19 06:14:12.778,KOT,12,QA34,2019-11-19 06:14:33.696,20.918000000000006,12.0,False,False,False
2019-11-19 06:14:13.154,LOF,10,QA02,2019-11-19 06:15:20.711,67.557,56.0,True,False,False
2019-11-19 06:14:13.177,HOM,04,QA32,2019-11-19 06:14:40.868,27.691,15.0,False,False,False
2019-11-19 06:14:13.575,MOK,38,QA33,2019-11-19 06:15:25.094,71.51899999999998,9.0,False,False,False
2019-11-19 06:14:15.568,DIH,08,QA21,2019-11-19 06:15:18.719,63.151,12.0,False,False,False
2019-11-19 06:14:18.762,YMT,31,GA31,2019-11-19 06:14:44.653,25.891,12.0,False,False,False
2019-11-19 06:14:22.762,MOK,40,QA33,2019-11-19 06:15:31.668,68.906,52.0,True,False,False
2019-11-19 06:14:24.931,TIK,7103,GA09,2019-11-19 06:14:58.399,33.468,15.0,False,False,False
2019-11-19 06:14:25.130,KOT,14,QA34,2019-11-19 06:14:40.669,15.539,6.0,False,False,False
2019-11-19 06:14:28.118,DIH,10,QA21,2019-11-19 06:15:27.086,58.968,46.0,True,False,False
2019-11-19 06:14:28.317,HOM,06,QA32,2019-11-19 06:15:03.379,35.062,19.0,False,False,False
2019-11-19 06:14:31.106,YMT,33,GA31,2019-11-19 06:14:54.614,23.508000000000006,5.0,False,False,False
2019-11-19 06:14:31.704,KOT,16,QA34,2019-11-19 06:14:47.641,15.937,7.0,False,False,False
2019-11-19 06:14:32.102,TIK,7120,QA25,2019-11-19 06:14:58.399,26.297,5.0,False,False,False
2019-11-19 06:14:36.485,YMT,35,GA31,2019-11-19 06:16:04.602,88.117,70.0,True,False,False
2019-11-19 06:14:37.880,TIK,7118,QA25,2019-11-19 06:15:02.583,24.703000000000007,3.0,False,False,False
2019-11-19 06:14:38.876,SKM,02,QA34,2019-11-19 06:14:54.215,15.339,5.0,False,False,False
2019-11-19 06:14:40.470,TIK,7105,GA09,2019-11-19 06:15:09.555,29.085,10.0,False,False,False
2019-11-19 06:14:41.851,TIK,7116,QA25,2019-11-19 06:15:17.524,35.673,12.0,False,False,False
2019-11-19 06:14:44.653,SKM,04,QA34,2019-11-19 06:15:00.590,15.937,6.0,False,False,False
2019-11-19 06:14:47.641,HOM,08,QA32,2019-11-19 06:15:35.055,47.414,26.0,False,False,False
2019-11-19 06:14:48.837,TIK,7110,QA07,2019-11-19 06:15:10.551,21.714,12.0,False,False,False
2019-11-19 06:14:51.028,TIK,7107,GA09,2019-11-19 06:15:21.508,30.48,10.0,False,False,False
2019-11-19 06:14:51.626,SKM,06,QA34,2019-11-19 06:15:08.162,16.535999999999998,6.0,False,False,False
2019-11-19 06:14:54.614,TIK,7114,QA25,2019-11-19 06:15:33.461,38.847,16.0,False,False,False
2019-11-19 06:14:57.988,SKM,08,QA34,2019-11-19 06:15:22.305,24.317,5.0,False,False,False
2019-11-19 06:15:00.989,TIK,7108,QA07,2019-11-19 06:15:19.516,18.527,4.0,False,False,False
2019-11-19 06:15:01.188,LAT,6107,GA26,2019-11-19 06:15:21.508,20.32,9.0,False,False,False
2019-11-19 06:15:01.188,TIK,7109A,GA09,2019-11-19 06:16:13.504,72.316,9.0,False,False,False
2019-11-19 06:15:03.778,SKM,10,QA34,2019-11-19 06:16:14.101,70.32300000000001,10.0,False,False,False
2019-11-19 06:15:05.969,TIK,7106,QA07,2019-11-19 06:15:39.438,33.469,29.0,False,False,False
2019-11-19 06:15:08.161,KWT,6006,QA04,2019-11-19 06:15:31.469,23.308000000000003,7.0,False,False,False
2019-11-19 06:15:09.555,LOF,12,QA02,2019-11-19 06:15:29.676,20.121,11.0,False,False,False
2019-11-19 06:15:11.138,LAT,6109,GA26,2019-11-19 06:15:43.621,32.483000000000004,24.0,False,False,False
2019-11-19 06:15:11.138,TIK,7109B,GA09,2019-11-19 06:16:17.488,66.35,13.0,False,False,False
2019-11-19 06:15:11.164,TIK,7112C,QA25,2019-11-19 06:18:55.466,224.302,13.0,False,False,False
2019-11-19 06:15:12.162,NTK,17,GA13,2019-11-19 06:19:59.614,287.452,268.0,False,False,False
2019-11-19 06:15:13.938,HOM,10,QA32,2019-11-19 06:16:28.046,74.108,8.0,False,False,False
2019-11-19 06:15:14.735,SKM,12,QA34,2019-11-19 06:16:23.066,68.331,56.0,True,False,False
2019-11-19 06:15:14.934,DIH,12,QA21,2019-11-19 06:15:37.645,22.711,10.0,False,False,False
2019-11-19 06:15:15.731,MOK,42,QA33,2019-11-19 06:15:37.645,21.914,8.0,False,False,False
2019-11-19 06:15:15.731,KWT,6004,QA04,2019-11-19 06:15:35.453,19.722,6.0,False,False,False
2019-11-19 06:15:20.711,LOF,14,QA02,2019-11-19 06:15:37.047,16.336,7.0,False,False,False
2019-11-19 06:15:21.907,KWT,6002,QA04,2019-11-19 06:15:44.419,22.512,10.0,False,False,False
2019-11-19 06:15:22.504,HOM,12,QA32,2019-11-19 06:16:34.820,72.316,54.0,True,False,False
2019-11-19 06:15:24.496,MOK,44,QA33,2019-11-19 06:15:42.625,18.129,5.0,False,False,False
2019-11-19 06:15:25.036,TIK,7109C,GA09,2019-11-19 06:16:25.457,60.42100000000001,46.0,True,False,False
2019-11-19 06:15:25.036,TIK,7112B,QA25,2019-11-19 06:19:00.447,215.411,0.0,False,False,False
2019-11-19 06:15:25.094,TIK,7112A,QA25,2019-11-19 06:19:09.013,223.919,208.0,True,False,False
2019-11-19 06:15:25.692,WTS,02,QA21,2019-11-19 06:15:47.605,21.913,8.0,False,False,False
2019-11-19 06:15:25.891,CHH,13A,GA12,2019-11-19 06:15:50.604,24.713,11.0,False,False,False
2019-11-19 06:15:28.680,KOT,02,QA02,2019-11-19 06:15:44.617,15.937,7.0,False,False,False
2019-11-19 06:15:29.278,CHH,28,QA06,2019-11-19 06:17:33.788,124.51,104.0,False,False,False
2019-11-19 06:15:29.875,MOK,46,QA33,2019-11-19 06:15:51.789,21.914,8.0,False,False,False
2019-11-19 06:15:32.465,NTK,02,QA04,2019-11-19 06:15:51.191,18.726,8.0,False,False,False
2019-11-19 06:15:34.457,WTS,04,QA21,2019-11-19 06:15:57.765,23.308000000000003,8.0,False,False,False
2019-11-19 06:15:35.454,TIK,7104,QA07,2019-11-19 06:15:51.590,16.136,5.0,False,False,False
2019-11-19 06:15:35.652,YAT,7001,GA26,2019-11-19 06:16:06.531,30.879,17.0,False,False,False
2019-11-19 06:15:36.250,KOT,04,QA02,2019-11-19 06:15:53.183,16.933,5.0,False,False,False
2019-11-19 06:15:37.645,CHH,15,GA12,2019-11-19 06:15:58.164,20.519,9.0,False,False,False
2019-11-19 06:15:38.242,YMT,32,QA33,2019-11-19 06:15:59.161,20.919,7.0,False,False,False
2019-11-19 06:15:40.832,TIK,7102,QA07,2019-11-19 06:16:01.551,20.719,12.0,False,False,False
2019-11-19 06:15:41.031,NTK,04,QA04,2019-11-19 06:16:05.734,24.703000000000007,7.0,False,False,False
2019-11-19 06:15:41.828,KOT,06,QA02,2019-11-19 06:16:07.129,25.301,6.0,False,False,False
2019-11-19 06:15:43.223,WTS,06,QA21,2019-11-19 06:16:13.105,29.882,8.0,False,False,False
2019-11-19 06:15:45.812,YMT,34,QA33,2019-11-19 06:16:01.160,15.348,2.0,False,False,False
2019-11-19 06:15:47.008,CHH,17,GA12,2019-11-19 06:16:06.133,19.125,6.0,False,False,False
2019-11-19 06:15:47.406,YMT,37,GA31,2019-11-19 06:16:08.324,20.918000000000006,7.0,False,False,False
2019-11-19 06:15:48.402,YMT,36,QA33,2019-11-19 06:16:09.718,21.316,4.0,False,False,False
2019-11-19 06:15:48.402,KOT,08,QA02,2019-11-19 06:17:01.714,73.312,10.0,False,False,False
2019-11-19 06:15:49.000,NTK,06,QA04,2019-11-19 06:17:00.718,71.718,55.0,True,False,False
2019-11-19 06:15:50.195,NTK,13,GA11,2019-11-19 06:16:11.711,21.516,10.0,False,False,False
2019-11-19 06:15:51.988,WTS,08,QA21,2019-11-19 06:17:02.112,70.124,13.0,False,False,False
2019-11-19 06:15:52.586,YMT,38,QA33,2019-11-19 06:16:17.687,25.101,3.0,False,False,False
2019-11-19 06:15:53.383,YAT,7003A,GA26,2019-11-19 06:17:03.507,70.124,3.0,False,False,False
2019-11-19 06:15:53.383,YAT,7012,QA07,2019-11-19 06:16:21.671,28.288,19.0,False,False,False
2019-11-19 06:15:53.980,CHH,19,GA12,2019-11-19 06:16:13.703,19.723,7.0,False,False,False
